UserID,UserToken,Gate,Section,Score,Yes,No,Total,SessionDate
698e8f5979e860a847e98594,959b5639-3486-45ce-9ef5-db64a2097fef,1,a1135,-49.5305266443592,10,0,10,2026-02-20
698e8f5979e860a847e98594,959b5639-3486-45ce-9ef5-db64a2097fef,2,b1134,8.95956237501479,9,1,10,2026-02-21
698e8f5979e860a847e98594,959b5639-3486-45ce-9ef5-db64a2097fef,2,b1360,-0.164813914510705,9,1,10,2026-02-21
698e8f5979e860a847e98594,959b5639-3486-45ce-9ef5-db64a2097fef,2,b1116,-19.5658222150173,9,1,10,2026-02-24
698e8f5979e860a847e98594,959b5639-3486-45ce-9ef5-db64a2097fef,2,a1115,41.3935816108717,9,1,10,2026-03-10
698e8f5979e860a847e98594,959b5639-3486-45ce-9ef5-db64a2097fef,2,a507,11.972611528612,10,0,10,2026-03-13
698e8f5979e860a847e98594,959b5639-3486-45ce-9ef5-db64a2097fef,3,b508,14.3787397288621,10,0,10,2026-03-13
698e8f5979e860a847e98594,959b5639-3486-45ce-9ef5-db64a2097fef,4,a509,-81.8123983966992,10,0,10,2026-03-13
698f74321f6b788ba1cdb96b,3157667d-0569-4c64-b59f-bc915f43499a,1,b1206,-49.7843249251956,10,0,10,2026-02-13
698f74321f6b788ba1cdb96b,3157667d-0569-4c64-b59f-bc915f43499a,2,a1205,33.5746220667065,10,0,10,2026-02-13
698f74321f6b788ba1cdb96b,3157667d-0569-4c64-b59f-bc915f43499a,3,b1204,4.95119180051492,9,1,10,2026-02-13
698fbe7dc27a39a5e8205daf,801d692f-3c3d-441b-8880-3ab1997fa47c,1,b1202,-62.3427252873855,10,0,10,2026-02-14
698fbe7dc27a39a5e8205daf,801d692f-3c3d-441b-8880-3ab1997fa47c,2,a1201,131.545419490213,10,0,10,2026-02-14
698fbe7dc27a39a5e8205daf,801d692f-3c3d-441b-8880-3ab1997fa47c,3,b1200,46.823199476592,10,0,10,2026-02-14
698fbe7dc27a39a5e8205daf,801d692f-3c3d-441b-8880-3ab1997fa47c,4,a1199,96.8468789088183,9,1,10,2026-02-20
698fbe7dc27a39a5e8205daf,801d692f-3c3d-441b-8880-3ab1997fa47c,4,b1132,55.08316633705,10,0,10,2026-02-21
69904df85ab902fa6ec08c8f,15ea7c7c-98e9-43c9-b7b3-edaff57f0c3d,1,a1197,13.0751481898236,10,0,10,2026-02-14
69904df85ab902fa6ec08c8f,15ea7c7c-98e9-43c9-b7b3-edaff57f0c3d,2,b1196,37.2380588137411,10,0,10,2026-02-14
69904df85ab902fa6ec08c8f,15ea7c7c-98e9-43c9-b7b3-edaff57f0c3d,3,a1195,82.6685894303255,10,0,10,2026-02-14
699071bacf00b48714e1a3cb,97bf69b3-e125-4508-8131-a69a507b50df,1,a1193,16.0681347231419,10,0,10,2026-02-14
699071bacf00b48714e1a3cb,97bf69b3-e125-4508-8131-a69a507b50df,2,b1192,-33.4060343184927,10,0,10,2026-02-14
699071bacf00b48714e1a3cb,97bf69b3-e125-4508-8131-a69a507b50df,3,a1191,-15.8256392061441,10,0,10,2026-02-14
699071bacf00b48714e1a3cb,97bf69b3-e125-4508-8131-a69a507b50df,4,b1190,-6.68438886500996,1,0,1,2026-02-14
699120370830feba1a75d153,8a2fb0ea-2afc-426f-bbb4-d28acecc9523,1,a1183,54.6516548109168,2,1,3,2026-02-23
6992d74354f87dc374f7d398,75e80e1e-700a-4292-ac81-346e8a808df1,1,a1175,63.7503286473931,10,0,10,2026-02-16
6992d74354f87dc374f7d398,75e80e1e-700a-4292-ac81-346e8a808df1,2,b1174,46.8550063067455,10,0,10,2026-02-16
6992d74354f87dc374f7d398,75e80e1e-700a-4292-ac81-346e8a808df1,3,a1173,-6.24416514815008,9,1,10,2026-02-16
6992d74354f87dc374f7d398,75e80e1e-700a-4292-ac81-346e8a808df1,4,b1172,-0.0108557715993403,10,0,10,2026-02-16
6992d74354f87dc374f7d398,75e80e1e-700a-4292-ac81-346e8a808df1,5,a1171,67.4956832850875,10,0,10,2026-02-16
6992d74354f87dc374f7d398,75e80e1e-700a-4292-ac81-346e8a808df1,6,b1170,-27.8900464375123,9,1,10,2026-02-16
6992d74354f87dc374f7d398,75e80e1e-700a-4292-ac81-346e8a808df1,7,a1169,61.3471937694054,10,0,10,2026-02-16
699479786dd5375ae4fd203f,6c45b5dc-b0ce-4475-a296-5c59add2de1e,1,b1128,20.2076910571765,10,0,10,2026-02-21
699479786dd5375ae4fd203f,6c45b5dc-b0ce-4475-a296-5c59add2de1e,2,a1127,-53.3099053823713,10,0,10,2026-02-21
6994f4e1c9e55b83a4a914cb,a7cf18ab-9e9e-4226-8084-c3b8e6f78bef,1,a1165,37.0889168055057,1,9,10,2026-02-20
69953c0cf3f9d0e9c4bcfbf2,6c65ea89-411c-4678-ada1-b9f5c384e74a,1,a1157,-85.0536797336658,10,0,10,2026-02-18
69953c0cf3f9d0e9c4bcfbf2,6c65ea89-411c-4678-ada1-b9f5c384e74a,2,a1361,82.6969729815095,10,0,10,2026-02-19
699605117aec5de13ec9e8e8,95ae9407-f8de-42b7-8497-9d60b2c65772,1,b1156,-29.1671377282682,10,0,10,2026-03-25
699605117aec5de13ec9e8e8,95ae9407-f8de-42b7-8497-9d60b2c65772,2,a1115,48.8923626846537,10,0,10,2026-03-25
699605117aec5de13ec9e8e8,95ae9407-f8de-42b7-8497-9d60b2c65772,3,a1117,99.945564550599,6,4,10,2026-03-25
699605117aec5de13ec9e8e8,95ae9407-f8de-42b7-8497-9d60b2c65772,3,a1129,-8.88854214797831,10,0,10,2026-03-25
699605117aec5de13ec9e8e8,95ae9407-f8de-42b7-8497-9d60b2c65772,4,a1131,72.5862408110525,9,1,10,2026-03-25
699605117aec5de13ec9e8e8,95ae9407-f8de-42b7-8497-9d60b2c65772,5,a2501,25.66639323,10,0,10,2026-03-25
699605117aec5de13ec9e8e8,95ae9407-f8de-42b7-8497-9d60b2c65772,6,b2502,30.783793057,8,2,10,2026-03-25
699605117aec5de13ec9e8e8,95ae9407-f8de-42b7-8497-9d60b2c65772,6,a2503,7.67911939,9,1,10,2026-03-25
699605117aec5de13ec9e8e8,95ae9407-f8de-42b7-8497-9d60b2c65772,7,b2504,-46.654762907,10,0,10,2026-03-25
699749ebf91975a0775fbed7,0e4939d3-55eb-4a91-a5f9-2d554c8db92c,1,b1150,-19.7456172191905,0,10,10,2026-03-20
699749ebf91975a0775fbed7,0e4939d3-55eb-4a91-a5f9-2d554c8db92c,1,b692,43.6163289014651,10,0,10,2026-03-20
699749ebf91975a0775fbed7,0e4939d3-55eb-4a91-a5f9-2d554c8db92c,1,a693,0,0,10,10,2026-03-20
699749ebf91975a0775fbed7,0e4939d3-55eb-4a91-a5f9-2d554c8db92c,1,b694,7.41557738791926,1,9,10,2026-03-20
69977421d6618d20365995e9,9b0982f3-aff5-4171-a67c-6a385ab023ef,1,b1146,-11.4833185771751,10,0,10,2026-02-19
69977421d6618d20365995e9,9b0982f3-aff5-4171-a67c-6a385ab023ef,2,a1145,-53.5250050911322,3,1,4,2026-02-19
69977925d6618d20365a08a9,3293bfcc-f3f1-4c26-89b5-3a4a12256434,1,b1144,6.94402282554291,9,1,10,2026-02-19
699806d3d3b803a21678be23,a6a70ab3-a011-4a64-834c-f3783f0294ef,1,b1140,85.3391616528516,10,0,10,2026-02-20
699806d3d3b803a21678be23,a6a70ab3-a011-4a64-834c-f3783f0294ef,2,a1139,-3.79318659882123,10,0,10,2026-02-20
69988e255ebef5467c44c9a6,3b393f06-53a9-43e8-bd41-5d14654db742,1,a1137,28.5166199926866,9,1,10,2026-02-23
69988e255ebef5467c44c9a6,3b393f06-53a9-43e8-bd41-5d14654db742,1,b1360,-0.164813914510705,9,1,10,2026-02-23
69988e255ebef5467c44c9a6,3b393f06-53a9-43e8-bd41-5d14654db742,1,a1347,-92.4528904595414,10,0,10,2026-03-03
69988e255ebef5467c44c9a6,3b393f06-53a9-43e8-bd41-5d14654db742,2,a1301,10.7874446886031,10,0,10,2026-03-03
69988e255ebef5467c44c9a6,3b393f06-53a9-43e8-bd41-5d14654db742,3,a1301,10.7874446886031,10,0,10,2026-05-05
69988e255ebef5467c44c9a6,3b393f06-53a9-43e8-bd41-5d14654db742,4,a4976,-52.084071758404,9,1,10,2026-05-08
6999add8d27d078a012a70d3,64c430cf-70b8-4fb0-8c2d-7fd3baf40a7d,1,b1130,-12.4208604261993,10,0,10,2026-02-21
699cba73d93049f0fd0e7336,b776d696-299d-4b3b-93d8-e53e07c03e0d,1,b1118,7.72109351752819,10,0,10,2026-02-23
699e732b377013efd3b00de3,6bccedfe-2565-4e28-8f45-dfe9a08c62ee,1,b1114,-33.5547744068416,10,0,10,2026-02-25
699e732b377013efd3b00de3,6bccedfe-2565-4e28-8f45-dfe9a08c62ee,2,a1113,58.5772557506894,9,1,10,2026-02-25
699f4df927e7bf1c286739e3,a4a5a70c-8b8f-494f-8f3c-a7c52b56e503,1,a1111,123.597111718792,10,0,10,2026-02-25
699f4df927e7bf1c286739e3,a4a5a70c-8b8f-494f-8f3c-a7c52b56e503,2,b1110,-0.842326623812856,10,0,10,2026-02-25
699f4df927e7bf1c286739e3,a4a5a70c-8b8f-494f-8f3c-a7c52b56e503,3,a1109,-15.0357000604035,10,0,10,2026-02-25
699f4df927e7bf1c286739e3,a4a5a70c-8b8f-494f-8f3c-a7c52b56e503,4,b1108,36.502841300724,10,0,10,2026-02-25
699f4df927e7bf1c286739e3,a4a5a70c-8b8f-494f-8f3c-a7c52b56e503,5,a1107,-2.9332994595559,10,0,10,2026-02-25
699f4df927e7bf1c286739e3,a4a5a70c-8b8f-494f-8f3c-a7c52b56e503,6,b1106,36.9119864057568,10,0,10,2026-02-25
699f4df927e7bf1c286739e3,a4a5a70c-8b8f-494f-8f3c-a7c52b56e503,7,a1105,-27.6474466257715,10,0,10,2026-02-25
699ff6d42621df190b7c9a80,e44a1945-179c-43aa-a0e9-b3a8039a019c,1,b1102,30.5104327661829,10,0,10,2026-02-26
699ff6d42621df190b7c9a80,e44a1945-179c-43aa-a0e9-b3a8039a019c,2,a1347,-92.4528904595414,10,0,10,2026-02-26
699ff6d42621df190b7c9a80,e44a1945-179c-43aa-a0e9-b3a8039a019c,3,a1343,71.6018154288145,10,0,10,2026-02-26
699ff6d42621df190b7c9a80,e44a1945-179c-43aa-a0e9-b3a8039a019c,4,a1335,28.4834775824934,10,0,10,2026-02-26
699ff6d42621df190b7c9a80,e44a1945-179c-43aa-a0e9-b3a8039a019c,5,a1333,-59.5065200246317,10,0,10,2026-02-26
699ff6d42621df190b7c9a80,e44a1945-179c-43aa-a0e9-b3a8039a019c,6,b1330,-1.82561747094241,10,0,10,2026-02-26
699ff6d42621df190b7c9a80,e44a1945-179c-43aa-a0e9-b3a8039a019c,7,b1330,-1.82561747094241,9,1,10,2026-02-26
699ff6d42621df190b7c9a80,e44a1945-179c-43aa-a0e9-b3a8039a019c,1,a1321,70.1926251492329,10,0,10,2026-02-26
699ff6d42621df190b7c9a80,e44a1945-179c-43aa-a0e9-b3a8039a019c,1,b1318,76.8759578623751,0,10,10,2026-02-26
69a09250ce3abbff64d5f480,2cbb2569-a430-409d-bcf6-c92ece3ea954,1,a1101,-15.6756048333515,10,0,10,2026-02-26
69a09250ce3abbff64d5f480,2cbb2569-a430-409d-bcf6-c92ece3ea954,1,b1100,-36.8264884675102,9,1,10,2026-02-26
69a096d0ce3abbff64d68036,d2b363e1-8364-4801-a93f-923e7e7597cb,1,b1100,-36.8264884675102,10,0,10,2026-02-26
69a096d0ce3abbff64d68036,d2b363e1-8364-4801-a93f-923e7e7597cb,2,a1099,36.4211716416356,10,0,10,2026-02-26
69a096d0ce3abbff64d68036,d2b363e1-8364-4801-a93f-923e7e7597cb,3,b1098,8.13936187022987,10,0,10,2026-02-26
69a096d0ce3abbff64d68036,d2b363e1-8364-4801-a93f-923e7e7597cb,4,a1097,60.7619670641441,9,1,10,2026-02-26
69a096d0ce3abbff64d68036,d2b363e1-8364-4801-a93f-923e7e7597cb,5,b1096,-0.466736925018889,10,0,10,2026-02-26
69a096d0ce3abbff64d68036,d2b363e1-8364-4801-a93f-923e7e7597cb,6,a1095,62.1913376694658,10,0,10,2026-02-26
69a096d0ce3abbff64d68036,d2b363e1-8364-4801-a93f-923e7e7597cb,7,b1094,35.1884212449969,10,0,10,2026-02-26
69a0ae44ce3abbff64d9a03d,69cb4e7f-aa70-472c-9f20-2f0ccf454ff2,1,b1092,-18.712406311236,10,0,10,2026-02-26
69a0b18fce3abbff64d9cdf7,bbe13fd1-d073-456c-bf96-ace5387e749b,1,a1091,-102.748458660684,7,3,10,2026-02-26
69a0b18fce3abbff64d9cdf7,bbe13fd1-d073-456c-bf96-ace5387e749b,2,b1090,-19.3254405505925,9,1,10,2026-02-26
69a0b18fce3abbff64d9cdf7,bbe13fd1-d073-456c-bf96-ace5387e749b,3,a1089,-26.537881844032,10,0,10,2026-02-26
69a0d05330126cf39aed760a,60566b01-8996-4f33-a18a-fb0f99bc4c2d,1,a1087,-1.29363503433478,2,6,8,2026-02-26
69a12ac860ef697ddb03bd96,299adb39-c6a6-484f-af6f-33bcd37f8392,1,b1082,-49.25456007557,10,0,10,2026-02-27
69a12ac860ef697ddb03bd96,299adb39-c6a6-484f-af6f-33bcd37f8392,2,a1081,-0.0453554503283087,7,0,7,2026-02-27
69a18be813a5124659093010,7a0d7155-2ed5-473a-81a0-8ea876ea2cc1,1,b1080,3.3592811311729,6,0,6,2026-02-27
69a1bbda6cc1c93978993437,f0222872-9489-4c95-a3d2-3f45cf1eff11,1,a1079,112.73456356617,9,1,10,2026-02-27
69a1bbda6cc1c93978993437,f0222872-9489-4c95-a3d2-3f45cf1eff11,1,b1078,-110.257268357758,10,0,10,2026-02-27
69a1bbda6cc1c93978993437,f0222872-9489-4c95-a3d2-3f45cf1eff11,2,a1077,-12.9511391671432,10,0,10,2026-02-27
69a1bbda6cc1c93978993437,f0222872-9489-4c95-a3d2-3f45cf1eff11,3,b1076,-2.59822753428222,10,0,10,2026-02-28
69a1bbda6cc1c93978993437,f0222872-9489-4c95-a3d2-3f45cf1eff11,4,a1063,124.951733351065,10,0,10,2026-03-02
69a1bbda6cc1c93978993437,f0222872-9489-4c95-a3d2-3f45cf1eff11,5,a1041,-51.8939672163529,10,0,10,2026-03-02
69a1bbda6cc1c93978993437,f0222872-9489-4c95-a3d2-3f45cf1eff11,6,b1040,19.2887705749,10,0,10,2026-03-02
69a1bbda6cc1c93978993437,f0222872-9489-4c95-a3d2-3f45cf1eff11,7,a1039,57.2515981243839,10,0,10,2026-03-03
69a1e49879f6b2413d869f1a,97df3d98-8bb0-4321-8e02-d787a8f953c1,1,a1075,30.8176036987136,10,0,10,2026-02-27
69a1e49879f6b2413d869f1a,97df3d98-8bb0-4321-8e02-d787a8f953c1,2,b1074,-14.17123732334,10,0,10,2026-02-27
69a1e49879f6b2413d869f1a,97df3d98-8bb0-4321-8e02-d787a8f953c1,3,a1073,-49.7468844167671,10,0,10,2026-02-27
69a1e49879f6b2413d869f1a,97df3d98-8bb0-4321-8e02-d787a8f953c1,4,b1072,-16.555293105037,10,0,10,2026-02-28
69a1e49879f6b2413d869f1a,97df3d98-8bb0-4321-8e02-d787a8f953c1,5,a1071,29.4375433717421,10,0,10,2026-03-01
69a1fc577376a3c6c97d6579,688cebc2-988f-47ec-8fc5-03c311aed011,1,a1073,-49.7468844167671,10,0,10,2026-02-27
69a1fc577376a3c6c97d6579,688cebc2-988f-47ec-8fc5-03c311aed011,2,a1303,16.7719728463939,10,0,10,2026-02-27
69a2ed442e60a6bc71a50a0a,41d0b1bb-f2d3-4ea8-a69e-360433a18cce,1,b1066,1.92013824724285,10,0,10,2026-02-28
69a2ed442e60a6bc71a50a0a,41d0b1bb-f2d3-4ea8-a69e-360433a18cce,2,a1065,93.1464835867434,10,0,10,2026-02-28
69a3baa216b1e51c0df4e100,a7411821-6348-41f2-a398-db3da08de084,1,a1061,4.9102011563655,10,0,10,2026-03-01
69a3f234a9fa11155aad86ca,64699393-942b-452d-9a3d-39a97de42b3d,1,a1059,10.9741588088574,10,0,10,2026-03-01
69a3f234a9fa11155aad86ca,64699393-942b-452d-9a3d-39a97de42b3d,2,b1058,104.680100706874,10,0,10,2026-03-01
69a3f234a9fa11155aad86ca,64699393-942b-452d-9a3d-39a97de42b3d,3,a1057,35.4793225373735,10,0,10,2026-03-01
69a3f234a9fa11155aad86ca,64699393-942b-452d-9a3d-39a97de42b3d,4,b1056,54.7724314177255,10,0,10,2026-03-01
69a3f234a9fa11155aad86ca,64699393-942b-452d-9a3d-39a97de42b3d,5,a1055,7.22581790715909,7,3,10,2026-03-01
69a3f234a9fa11155aad86ca,64699393-942b-452d-9a3d-39a97de42b3d,5,b1048,-16.6369534727918,1,0,1,2026-03-02
69a4a8c1830eb531e7679de2,dd73e6f3-c1a1-4c94-9cda-06f2210e5ef3,1,b1054,-153.922429332085,10,0,10,2026-03-01
69a4a8c1830eb531e7679de2,dd73e6f3-c1a1-4c94-9cda-06f2210e5ef3,2,a1053,52.7062000831526,10,0,10,2026-03-02
69a4a8c1830eb531e7679de2,dd73e6f3-c1a1-4c94-9cda-06f2210e5ef3,3,a1051,10.4932319048436,2,1,3,2026-03-02
69a4fbbd7f977654bfd7a99b,2aa739f5-dee6-45e0-8f55-573d383c5502,1,a1053,39.1050955099523,3,0,3,2026-03-02
69a5c7cccd4e529887b6ddd4,8ef5860b-428a-4a06-b4f1-c2928b57708e,1,a1047,-3.67024297074956,9,1,10,2026-03-02
69a5c7cccd4e529887b6ddd4,8ef5860b-428a-4a06-b4f1-c2928b57708e,2,b1046,2.17315413571426,10,0,10,2026-03-02
69a5c7cccd4e529887b6ddd4,8ef5860b-428a-4a06-b4f1-c2928b57708e,3,a1045,-31.7610891886274,10,0,10,2026-03-03
69a5c7cccd4e529887b6ddd4,8ef5860b-428a-4a06-b4f1-c2928b57708e,4,a1037,29.7117820287853,10,0,10,2026-03-03
69a5c7cccd4e529887b6ddd4,8ef5860b-428a-4a06-b4f1-c2928b57708e,5,b1036,69.3352805029887,10,0,10,2026-03-04
69a5c7cccd4e529887b6ddd4,8ef5860b-428a-4a06-b4f1-c2928b57708e,6,a1033,0,0,10,10,2026-03-04
69a5c7cccd4e529887b6ddd4,8ef5860b-428a-4a06-b4f1-c2928b57708e,6,b1032,0,0,1,1,2026-03-05
69a938fb841abfb5284073f7,62cdb42f-6e02-4f78-98f8-e4235f3c307b,1,a1027,80.5663496852884,10,0,10,2026-03-05
69a98ecea08c0430066c4e14,e30e6843-0fee-4886-b44d-19871864aa91,1,b1022,6.90881305487618,1,0,1,2026-03-05
69a9f648fade143cd6d6a09b,d7e1a40c-a7cc-4e6c-bd38-3ddc75efcf2f,1,a1021,35.9625598911683,9,1,10,2026-03-05
69a9f648fade143cd6d6a09b,d7e1a40c-a7cc-4e6c-bd38-3ddc75efcf2f,2,a1019,23.4861263489075,2,0,2,2026-03-05
69a9f6e1fade143cd6d6abe8,271c4efb-f1de-4d15-ba47-5a96e402215e,1,b1020,-46.5269262679239,7,3,10,2026-03-05
69a9f6e1fade143cd6d6abe8,271c4efb-f1de-4d15-ba47-5a96e402215e,2,b1298,-11.3624949118804,8,2,10,2026-03-05
69a9f6e1fade143cd6d6abe8,271c4efb-f1de-4d15-ba47-5a96e402215e,3,b1298,33.6075533056923,0,1,1,2026-03-06
69a9f86dfade143cd6d710fe,f0013657-e7c0-4e0f-b8b5-298ba4f42071,1,b1298,-11.3624949118804,10,0,10,2026-03-05
69a9f86dfade143cd6d710fe,f0013657-e7c0-4e0f-b8b5-298ba4f42071,2,b1298,-11.3624949118804,8,2,10,2026-03-05
69a9f92afade143cd6d71cdf,50cb713c-8667-49a0-b9c0-9f29d5266ad5,1,a1019,-52.5365782969895,10,0,10,2026-03-05
69a9f92afade143cd6d71cdf,50cb713c-8667-49a0-b9c0-9f29d5266ad5,2,a1017,-156.875713277762,9,1,10,2026-03-05
69a9f92afade143cd6d71cdf,50cb713c-8667-49a0-b9c0-9f29d5266ad5,2,b1020,-8.28207198440824,1,0,1,2026-03-05
69a9fb5afade143cd6d801f1,a7bbd5a3-593e-4543-94d9-b1cbdf2b4ff1,1,a1017,-149.037802599198,10,0,10,2026-03-05
69a9fb5afade143cd6d801f1,a7bbd5a3-593e-4543-94d9-b1cbdf2b4ff1,2,a1297,-108.281771190313,10,0,10,2026-03-05
69a9fb6afade143cd6d818ee,2c5a8b44-5c61-46e9-a40d-605ce8c5162f,1,b1016,-31.4042316197065,10,0,10,2026-03-05
69a9fb72fade143cd6d81912,16691f4e-cc66-4d7f-8c45-adc16e4bee71,1,a1017,-149.037802599198,10,0,10,2026-03-05
69a9fb72fade143cd6d81912,16691f4e-cc66-4d7f-8c45-adc16e4bee71,2,a1015,27.7227060998816,5,0,5,2026-03-05
69a9ffd5fade143cd6dbfab9,d8cc3ad1-9a10-4c26-9cca-732182a80c90,1,b1014,-21.8095067395175,9,1,10,2026-03-05
69a9ffd5fade143cd6dbfab9,d8cc3ad1-9a10-4c26-9cca-732182a80c90,2,a1013,11.5697497634588,10,0,10,2026-03-06
69aa0563fade143cd6ddcafc,9ba57ee0-8d18-48f3-9c60-aa9c2f82efdc,1,a1011,-24.4704383335409,10,0,10,2026-03-06
69aa0563fade143cd6ddcafc,9ba57ee0-8d18-48f3-9c60-aa9c2f82efdc,2,a943,9.71757083132433,10,0,10,2026-03-06
69aa0563fade143cd6ddcafc,9ba57ee0-8d18-48f3-9c60-aa9c2f82efdc,1,b944,-5.97200786248793,10,0,10,2026-03-06
69aa0563fade143cd6ddcafc,9ba57ee0-8d18-48f3-9c60-aa9c2f82efdc,3,a939,-40.5908880193347,10,0,10,2026-03-20
69aa0563fade143cd6ddcafc,9ba57ee0-8d18-48f3-9c60-aa9c2f82efdc,4,a711,23.4030435540686,10,0,10,2026-03-20
69aa0563fade143cd6ddcafc,9ba57ee0-8d18-48f3-9c60-aa9c2f82efdc,5,b712,-24.2898691813503,10,0,10,2026-03-31
69aa05a5fade143cd6ddd6d6,f2b2f8e1-85ee-4f51-8604-f2d74c58a60f,1,b1010,29.696277951448,10,0,10,2026-03-05
69aa05a5fade143cd6ddd6d6,f2b2f8e1-85ee-4f51-8604-f2d74c58a60f,2,a1009,44.0255091005053,4,0,4,2026-03-05
69aa091efade143cd6de5888,07e54419-c08f-43ad-b13a-07edeca0e1d5,1,a1009,-13.5283417262799,10,0,10,2026-03-06
69aa113bfade143cd6df810a,671251e1-6fea-4e07-81a4-098057e8bcfb,1,b1008,-47.5204044619851,10,0,10,2026-03-05
69aa15e5e6bc6b025094692a,b268ea2d-7f67-4a67-96d5-b5298f32ce83,1,b1006,59.3320001259048,10,0,10,2026-03-05
69aa15e5e6bc6b025094692a,b268ea2d-7f67-4a67-96d5-b5298f32ce83,2,a1005,-3.45572413215866,10,0,10,2026-03-06
69aa19b6e6bc6b025094a4e8,46f23676-7770-4094-ba21-7439c632028f,1,a1005,-13.8712628565557,1,0,1,2026-03-06
69aa1ba4e6bc6b0250951102,ab63091e-2599-42a3-9695-6c9c84a3427b,1,b1004,0,0,1,1,2026-03-06
69aa1ea7e6bc6b0250960a32,f84c17d2-be1a-48b8-bfd1-7db38659f7a6,1,a1003,-25.5668293294663,10,0,10,2026-03-06
69aa1ea7e6bc6b0250960a32,f84c17d2-be1a-48b8-bfd1-7db38659f7a6,2,b1002,0.947725154037791,10,0,10,2026-03-06
69aa1ea7e6bc6b0250960a32,f84c17d2-be1a-48b8-bfd1-7db38659f7a6,1,a1001,10.7650405218807,10,0,10,2026-03-06
69aa1ea7e6bc6b0250960a32,f84c17d2-be1a-48b8-bfd1-7db38659f7a6,3,b998,42.2795957358822,10,0,10,2026-03-06
69aa1ea7e6bc6b0250960a32,f84c17d2-be1a-48b8-bfd1-7db38659f7a6,4,a997,-71.6085569491148,9,1,10,2026-03-19
69aa1ea7e6bc6b0250960a32,f84c17d2-be1a-48b8-bfd1-7db38659f7a6,3,b674,37.2684121292795,7,3,10,2026-03-19
69aa1ea7e6bc6b0250960a32,f84c17d2-be1a-48b8-bfd1-7db38659f7a6,5,a675,-55.1653743760684,6,4,10,2026-03-19
69aa223be6bc6b0250967649,32e6f9a4-0c95-44ad-8f53-973764dcbb10,1,b1002,0.947725154037791,9,1,10,2026-03-06
69aa223be6bc6b0250967649,32e6f9a4-0c95-44ad-8f53-973764dcbb10,2,a1001,10.7650405218807,10,0,10,2026-03-06
69aa258de6bc6b0250975bba,210f0d6b-935c-43f1-951a-6385dcf2f382,1,b1000,17.1204690647108,3,1,4,2026-03-06
69aa2619e6bc6b0250978066,26a94da6-92f4-4f22-98d8-b2b4c61cad3f,1,a999,-66.9072964844903,9,1,10,2026-03-06
69aa2619e6bc6b0250978066,26a94da6-92f4-4f22-98d8-b2b4c61cad3f,2,b998,42.2795957358822,10,0,10,2026-03-06
69aa2619e6bc6b0250978066,26a94da6-92f4-4f22-98d8-b2b4c61cad3f,3,a995,-26.5245734184564,10,0,10,2026-03-06
69aa2619e6bc6b0250978066,26a94da6-92f4-4f22-98d8-b2b4c61cad3f,4,b994,22.7318894974314,9,1,10,2026-03-06
69aa2619e6bc6b0250978066,26a94da6-92f4-4f22-98d8-b2b4c61cad3f,5,a967,24.9780365909683,10,0,10,2026-03-06
69aa2619e6bc6b0250978066,26a94da6-92f4-4f22-98d8-b2b4c61cad3f,6,a957,-47.8828940927261,9,1,10,2026-03-06
69aa2619e6bc6b0250978066,26a94da6-92f4-4f22-98d8-b2b4c61cad3f,7,b956,64.1737549099337,10,0,10,2026-03-06
69aa2619e6bc6b0250978066,26a94da6-92f4-4f22-98d8-b2b4c61cad3f,1,a955,33.4764295950914,10,0,10,2026-03-06
69aa2619e6bc6b0250978066,26a94da6-92f4-4f22-98d8-b2b4c61cad3f,7,b954,-31.4751651741219,10,0,10,2026-03-06
69aa2619e6bc6b0250978066,26a94da6-92f4-4f22-98d8-b2b4c61cad3f,7,a953,-51.7156538899831,10,0,10,2026-03-08
69aa2619e6bc6b0250978066,26a94da6-92f4-4f22-98d8-b2b4c61cad3f,6,a877,25.2334545189454,10,0,10,2026-04-19
69aa32ace6bc6b02509b6e95,2c3d2c91-1368-4464-8538-b7dfc3840c41,1,b996,-6.10151501667504,10,0,10,2026-03-06
69aa32ace6bc6b02509b6e95,2c3d2c91-1368-4464-8538-b7dfc3840c41,2,a995,-26.5245734184564,10,0,10,2026-03-07
69aa3516e6bc6b02509cc2fc,368c1578-db03-4a78-9278-e07cd82a774d,1,a995,-26.5245734184564,10,0,10,2026-03-06
69aa3516e6bc6b02509cc2fc,368c1578-db03-4a78-9278-e07cd82a774d,2,b994,19.5057181292005,0,2,2,2026-03-06
69aa456fe6bc6b02509f9c32,6be9565c-3e02-4784-9a7d-ff813e6a7e60,1,a993,21.9820228974496,9,1,10,2026-03-06
69aa49c2e6bc6b0250a0d2a1,5cd11219-8ff8-405f-86e2-cdbda76e475c,1,b992,36.3822023417456,9,1,10,2026-03-06
69aa5018e6bc6b0250a1d72c,37e12a6d-28b7-4cf3-bda2-0dc72ef146cf,1,b990,-30.3472953979409,8,2,10,2026-03-06
69aa5018e6bc6b0250a1d72c,37e12a6d-28b7-4cf3-bda2-0dc72ef146cf,2,b988,0.746927422493171,10,0,10,2026-03-06
69aa5018e6bc6b0250a1d72c,37e12a6d-28b7-4cf3-bda2-0dc72ef146cf,3,a987,138.730778105464,8,2,10,2026-04-23
69aa5018e6bc6b0250a1d72c,37e12a6d-28b7-4cf3-bda2-0dc72ef146cf,3,b4693,5.05504559290321,10,0,10,2026-04-23
